canonical_keyword,keyword_set_mode,keyword,video_id,title,published_at,view_count,like_count,comment_count,url,source,term,term_type,term_weight,collected_at,views,likes,comments,engagements,author,snippet,raw_payload,description,originallink,bloggername,bloggerlink
왁뿌볼,preset,왁뿌볼,cQnJuK32Gts,공주대 근처 문구점 / 스퀴시 왁뿌볼 #공주여행,2026-06-14T00:57:01Z,1455.0,9.0,0.0,https://www.youtube.com/watch?v=cQnJuK32Gts,youtube,왁뿌볼,canonical,1.0,2026-06-14T04:26:51.133410+00:00,1455,9,0,9,행하로그,,"{""kind"": ""youtube#video"", ""etag"": ""ZtpcvDTJiRbFaJgrYGYCdcLRBS8"", ""id"": ""cQnJuK32Gts"", ""snippet"": {""publishedAt"": ""2026-06-14T00:57:01Z"", ""channelId"": ""UCoa7HLVi_C7RYiMruuOen9g"", ""title"": ""공주대 근처 문구점 / 스퀴시 왁뿌볼 #공주여행"", ""description"": """", ""thumbnails"": {""default"": {""url"": ""https://i.ytimg.com/vi/cQnJuK32Gts/default.jpg"", ""width"": 120, ""height"": 90}, ""medium"": {""url"": ""https://i.ytimg.com/vi/cQnJuK32Gts/mqdefault.jpg"", ""width"": 320, ""height"": 180}, ""high"": {""url"": ""https://i.ytimg.com/vi/cQnJuK32Gts/hqdefault.jpg"", ""width"": 480, ""height"": 360}, ""standard"": {""url"": ""https://i.ytimg.com/vi/cQnJuK32Gts/sddefault.jpg"", ""width"": 640, ""height"": 480}, ""maxres"": {""url"": ""https://i.ytimg.com/vi/cQnJuK32Gts/maxresdefault.jpg"", ""width"": 1280, ""height"": 720}}, ""channelTitle"": ""행하로그"", ""categoryId"": ""22"", ""liveBroadcastContent"": ""none"", ""defaultLanguage"": ""ko"", ""localized"": {""title"": ""공주대 근처 문구점 / 스퀴시 왁뿌볼 #공주여행"", ""description"": """"}, ""defaultAudioLanguage"": ""ko""}, ""statistics"": {""viewCount"": ""1455"", ""likeCount"": ""9"", ""favoriteCount"": ""0"", ""commentCount"": ""0""}}",,,,
왁뿌볼,preset,왁뿌볼,6QIJ5Gt0eD4,왁뿌볼 뿌시긔,2026-06-14T00:52:39Z,8.0,1.0,0.0,https://www.youtube.com/watch?v=6QIJ5Gt0eD4,youtube,왁뿌볼,canonical,1.0,2026-06-14T04:26:51.133410+00:00,8,1,0,1,단해 왔당!,,"{""kind"": ""youtube#video"", ""etag"": ""ORDCFUKx1aQBi-4iag-EsvtrM7E"", ""id"": ""6QIJ5Gt0eD4"", ""snippet"": {""publishedAt"": ""2026-06-14T00:52:39Z"", ""channelId"": ""UC-GUsloxM8sB9PEdTA7YyGw"", ""title"": ""왁뿌볼 뿌시긔"", ""description"": """", ""thumbnails"": {""default"": {""url"": ""https://i.ytimg.com/vi/6QIJ5Gt0eD4/default.jpg"", ""width"": 120, ""height"": 90}, ""medium"": {""url"": ""https://i.ytimg.com/vi/6QIJ5Gt0eD4/mqdefault.jpg"", ""width"": 320, ""height"": 180}, ""high"": {""url"": ""https://i.ytimg.com/vi/6QIJ5Gt0eD4/hqdefault.jpg"", ""width"": 480, ""height"": 360}, ""standard"": {""url"": ""https://i.ytimg.com/vi/6QIJ5Gt0eD4/sddefault.jpg"", ""width"": 640, ""height"": 480}, ""maxres"": {""url"": ""https://i.ytimg.com/vi/6QIJ5Gt0eD4/maxresdefault.jpg"", ""width"": 1280, ""height"": 720}}, ""channelTitle"": ""단해 왔당!"", ""categoryId"": ""20"", ""liveBroadcastContent"": ""none"", ""defaultLanguage"": ""ko"", ""localized"": {""title"": ""왁뿌볼 뿌시긔"", ""description"": """"}, ""defaultAudioLanguage"": ""ko""}, ""statistics"": {""viewCount"": ""8"", ""likeCount"": ""1"", ""favoriteCount"": ""0""}}",,,,
왁뿌볼,preset,왁뿌볼,WSypUqwoo2w,이 대왕 왁뿌볼은 왜 소리가 없지 #관리자님잘생겼어요 #추천,2026-06-14T00:15:47Z,1163.0,5.0,4.0,https://www.youtube.com/watch?v=WSypUqwoo2w,youtube,왁뿌볼,canonical,1.0,2026-06-14T04:26:51.133410+00:00,1163,5,4,9,다다리묵,,"{""kind"": ""youtube#video"", ""etag"": ""N4lzhkorR6N168bipQ5WWEGXV3Y"", ""id"": ""WSypUqwoo2w"", ""snippet"": {""publishedAt"": ""2026-06-14T00:15:47Z"", ""channelId"": ""UCAwh79dpPEIUL70fHA8SQhw"", ""title"": ""이 대왕 왁뿌볼은 왜 소리가 없지 #관리자님잘생겼어요 #추천"", ""description"": """", ""thumbnails"": {""default"": {""url"": ""https://i.ytimg.com/vi/WSypUqwoo2w/default.jpg"", ""width"": 120, ""height"": 90}, ""medium"": {""url"": ""https://i.ytimg.com/vi/WSypUqwoo2w/mqdefault.jpg"", ""width"": 320, ""height"": 180}, ""high"": {""url"": ""https://i.ytimg.com/vi/WSypUqwoo2w/hqdefault.jpg"", ""width"": 480, ""height"": 360}, ""standard"": {""url"": ""https://i.ytimg.com/vi/WSypUqwoo2w/sddefault.jpg"", ""width"": 640, ""height"": 480}, ""maxres"": {""url"": ""https://i.ytimg.com/vi/WSypUqwoo2w/maxresdefault.jpg"", ""width"": 1280, ""height"": 720}}, ""channelTitle"": ""다다리묵"", ""categoryId"": ""22"", ""liveBroadcastContent"": ""none"", ""defaultLanguage"": ""ko"", ""localized"": {""title"": ""이 대왕 왁뿌볼은 왜 소리가 없지 #관리자님잘생겼어요 #추천"", ""description"": """"}, ""defaultAudioLanguage"": ""ko""}, ""statistics"": {""viewCount"": ""1163"", ""likeCount"": ""5"", ""favoriteCount"": ""0"", ""commentCount"": ""4""}}",,,,
왁뿌볼,preset,왁뿌볼,hwNxgq2Zpuc,왁뿌볼 ASMR,2026-06-14T00:06:32Z,954.0,14.0,2.0,https://www.youtube.com/watch?v=hwNxgq2Zpuc,youtube,왁뿌볼,canonical,1.0,2026-06-14T04:26:51.133410+00:00,954,14,2,16,쇼핑죠아,"소리 켜고 들어보세요.

이거 왜 이렇게 중독되는 거죠?

한 번 깨기 시작하면 계속 깨고 싶어집니다.

ASMR 좋아하시는 분들은 특히 좋아할 것 같네요.

제품 정보가 궁금하시면 댓글링크 참고해주세요!

#왁뿌볼 #asmr #중독영상 #힐링영상 #만족영상 #스트레스해소 #쇼츠 #릴스 #틱톡추천 #꿀템
※ 쿠팡 파트너스 활동의 일환으로 일정액의 수수료를 제공받을 수 있습니다.","{""kind"": ""youtube#video"", ""etag"": ""1gwK_JN4utPbQS9zSswhVBlHec4"", ""id"": ""hwNxgq2Zpuc"", ""snippet"": {""publishedAt"": ""2026-06-14T00:06:32Z"", ""channelId"": ""UClJOA4cWVeLrfjOWMwoP8eQ"", ""title"": ""왁뿌볼 ASMR"", ""description"": ""소리 켜고 들어보세요.\n\n이거 왜 이렇게 중독되는 거죠?\n\n한 번 깨기 시작하면 계속 깨고 싶어집니다.\n\nASMR 좋아하시는 분들은 특히 좋아할 것 같네요.\n\n제품 정보가 궁금하시면 댓글링크 참고해주세요!\n\n#왁뿌볼 #asmr #중독영상 #힐링영상 #만족영상 #스트레스해소 #쇼츠 #릴스 #틱톡추천 #꿀템\n※ 쿠팡 파트너스 활동의 일환으로 일정액의 수수료를 제공받을 수 있습니다."", ""thumbnails"": {""default"": {""url"": ""https://i.ytimg.com/vi/hwNxgq2Zpuc/default.jpg"", ""width"": 120, ""height"": 90}, ""medium"": {""url"": ""https://i.ytimg.com/vi/hwNxgq2Zpuc/mqdefault.jpg"", ""width"": 320, ""height"": 180}, ""high"": {""url"": ""https://i.ytimg.com/vi/hwNxgq2Zpuc/hqdefault.jpg"", ""width"": 480, ""height"": 360}, ""standard"": {""url"": ""https://i.ytimg.com/vi/hwNxgq2Zpuc/sddefault.jpg"", ""width"": 640, ""height"": 480}, ""maxres"": {""url"": ""https://i.ytimg.com/vi/hwNxgq2Zpuc/maxresdefault.jpg"", ""width"": 1280, ""height"": 720}}, ""channelTitle"": ""쇼핑죠아"", ""categoryId"": ""22"", ""liveBroadcastContent"": ""none"", ""defaultLanguage"": ""ko"", ""localized"": {""title"": ""왁뿌볼 ASMR"", ""description"": ""소리 켜고 들어보세요.\n\n이거 왜 이렇게 중독되는 거죠?\n\n한 번 깨기 시작하면 계속 깨고 싶어집니다.\n\nASMR 좋아하시는 분들은 특히 좋아할 것 같네요.\n\n제품 정보가 궁금하시면 댓글링크 참고해주세요!\n\n#왁뿌볼 #asmr #중독영상 #힐링영상 #만족영상 #스트레스해소 #쇼츠 #릴스 #틱톡추천 #꿀템\n※ 쿠팡 파트너스 활동의 일환으로 일정액의 수수료를 제공받을 수 있습니다.""}, ""defaultAudioLanguage"": ""ko""}, ""statistics"": {""viewCount"": ""954"", ""likeCount"": ""14"", ""favoriteCount"": ""0"", ""commentCount"": ""2""}}",,,,
왁뿌볼,preset,왁뿌볼,gR5qGCFGcTk,'왁뿌볼' 이었던 것,2026-06-14T00:00:29Z,67496.0,2254.0,270.0,https://www.youtube.com/watch?v=gR5qGCFGcTk,youtube,왁뿌볼,canonical,1.0,2026-06-14T04:26:51.133410+00:00,67496,2254,270,2524,밍모,"#shorts
#왁뿌볼 
#밍모","{""kind"": ""youtube#video"", ""etag"": ""vWbp0h-w9Ms-a-KyFzvBBgmFVko"", ""id"": ""gR5qGCFGcTk"", ""snippet"": {""publishedAt"": ""2026-06-14T00:00:29Z"", ""channelId"": ""UCgjaQlejpAnIu0q-xtVfTEw"", ""title"": ""'왁뿌볼' 이었던 것"", ""description"": ""#shorts\n#왁뿌볼 \n#밍모"", ""thumbnails"": {""default"": {""url"": ""https://i.ytimg.com/vi/gR5qGCFGcTk/default.jpg"", ""width"": 120, ""height"": 90}, ""medium"": {""url"": ""https://i.ytimg.com/vi/gR5qGCFGcTk/mqdefault.jpg"", ""width"": 320, ""height"": 180}, ""high"": {""url"": ""https://i.ytimg.com/vi/gR5qGCFGcTk/hqdefault.jpg"", ""width"": 480, ""height"": 360}, ""standard"": {""url"": ""https://i.ytimg.com/vi/gR5qGCFGcTk/sddefault.jpg"", ""width"": 640, ""height"": 480}, ""maxres"": {""url"": ""https://i.ytimg.com/vi/gR5qGCFGcTk/maxresdefault.jpg"", ""width"": 1280, ""height"": 720}}, ""channelTitle"": ""밍모"", ""tags"": [""shorts"", ""쇼츠"", ""밍모 쇼츠"", ""밍모 shorts"", ""유튜브"", ""유튜버"", ""100만 유튜버"", ""밍모"", ""왁뿌"", ""왁뿌볼"", ""밍모 왁뿌볼"", ""아이들 트랜드""], ""categoryId"": ""20"", ""liveBroadcastContent"": ""none"", ""defaultLanguage"": ""ko"", ""localized"": {""title"": ""'왁뿌볼' 이었던 것"", ""description"": ""#shorts\n#왁뿌볼 \n#밍모""}, ""defaultAudioLanguage"": ""ko""}, ""statistics"": {""viewCount"": ""67496"", ""likeCount"": ""2254"", ""favoriteCount"": ""0"", ""commentCount"": ""270""}}",,,,
왁뿌볼,preset,왁뿌볼,rCjsUVdSl04,왁뿌볼ASMR,2026-06-13T23:21:23Z,2958.0,31.0,4.0,https://www.youtube.com/watch?v=rCjsUVdSl04,youtube,왁뿌볼,canonical,1.0,2026-06-14T04:26:51.133410+00:00,2958,31,4,35,방랑객 까를라,"청사과 왁뿌볼 부숴보기

덕분에 할미도 왁뿌 해봤다ㅋㅋㅋ

#창신동문구완구시장 #왁뿌볼 #왁뿌말랑이
#청사과왁뿌말랑이 #장난감 #asmr","{""kind"": ""youtube#video"", ""etag"": ""ZOEFQHfSB0dr8686UBzQYxjeYR4"", ""id"": ""rCjsUVdSl04"", ""snippet"": {""publishedAt"": ""2026-06-13T23:21:23Z"", ""channelId"": ""UC9AiSjQNSs3pinwbtf2YYyA"", ""title"": ""왁뿌볼ASMR"", ""description"": ""청사과 왁뿌볼 부숴보기\n\n덕분에 할미도 왁뿌 해봤다ㅋㅋㅋ\n\n#창신동문구완구시장 #왁뿌볼 #왁뿌말랑이\n#청사과왁뿌말랑이 #장난감 #asmr"", ""thumbnails"": {""default"": {""url"": ""https://i.ytimg.com/vi/rCjsUVdSl04/default.jpg"", ""width"": 120, ""height"": 90}, ""medium"": {""url"": ""https://i.ytimg.com/vi/rCjsUVdSl04/mqdefault.jpg"", ""width"": 320, ""height"": 180}, ""high"": {""url"": ""https://i.ytimg.com/vi/rCjsUVdSl04/hqdefault.jpg"", ""width"": 480, ""height"": 360}, ""standard"": {""url"": ""https://i.ytimg.com/vi/rCjsUVdSl04/sddefault.jpg"", ""width"": 640, ""height"": 480}, ""maxres"": {""url"": ""https://i.ytimg.com/vi/rCjsUVdSl04/maxresdefault.jpg"", ""width"": 1280, ""height"": 720}}, ""channelTitle"": ""방랑객 까를라"", ""categoryId"": ""19"", ""liveBroadcastContent"": ""none"", ""defaultLanguage"": ""ko"", ""localized"": {""title"": ""왁뿌볼ASMR"", ""description"": ""청사과 왁뿌볼 부숴보기\n\n덕분에 할미도 왁뿌 해봤다ㅋㅋㅋ\n\n#창신동문구완구시장 #왁뿌볼 #왁뿌말랑이\n#청사과왁뿌말랑이 #장난감 #asmr""}, ""defaultAudioLanguage"": ""ko""}, ""statistics"": {""viewCount"": ""2958"", ""likeCount"": ""31"", ""favoriteCount"": ""0"", ""commentCount"": ""4""}}",,,,
왁뿌볼,preset,왁뿌볼,6CKXHN_lG9I,#두쫀쿠 #왁뿌볼 #두쫀쿠왁뿌볼 #asmr,2026-06-13T23:11:36Z,8.0,1.0,0.0,https://www.youtube.com/watch?v=6CKXHN_lG9I,youtube,왁뿌볼,canonical,1.0,2026-06-14T04:26:51.133410+00:00,8,1,0,1,규빈짱,,"{""kind"": ""youtube#video"", ""etag"": ""8roN-_kSKqZEQk1PEGMWk9Bj8lw"", ""id"": ""6CKXHN_lG9I"", ""snippet"": {""publishedAt"": ""2026-06-13T23:11:36Z"", ""channelId"": ""UCJG0ZZh3wDcLGLN7tLnoUrg"", ""title"": ""#두쫀쿠 #왁뿌볼 #두쫀쿠왁뿌볼 #asmr"", ""description"": """", ""thumbnails"": {""default"": {""url"": ""https://i.ytimg.com/vi/6CKXHN_lG9I/default.jpg"", ""width"": 120, ""height"": 90}, ""medium"": {""url"": ""https://i.ytimg.com/vi/6CKXHN_lG9I/mqdefault.jpg"", ""width"": 320, ""height"": 180}, ""high"": {""url"": ""https://i.ytimg.com/vi/6CKXHN_lG9I/hqdefault.jpg"", ""width"": 480, ""height"": 360}, ""standard"": {""url"": ""https://i.ytimg.com/vi/6CKXHN_lG9I/sddefault.jpg"", ""width"": 640, ""height"": 480}, ""maxres"": {""url"": ""https://i.ytimg.com/vi/6CKXHN_lG9I/maxresdefault.jpg"", ""width"": 1280, ""height"": 720}}, ""channelTitle"": ""규빈짱"", ""categoryId"": ""22"", ""liveBroadcastContent"": ""none"", ""defaultLanguage"": ""ko"", ""localized"": {""title"": ""#두쫀쿠 #왁뿌볼 #두쫀쿠왁뿌볼 #asmr"", ""description"": """"}, ""defaultAudioLanguage"": ""ko""}, ""statistics"": {""viewCount"": ""8"", ""likeCount"": ""1"", ""favoriteCount"": ""0""}}",,,,
왁뿌볼,preset,왁뿌볼,MRA9LeDmx5E,내가 만든 왁뿌볼,2026-06-13T23:04:21Z,1715.0,5.0,1.0,https://www.youtube.com/watch?v=MRA9LeDmx5E,youtube,왁뿌볼,canonical,1.0,2026-06-14T04:26:51.133410+00:00,1715,5,1,6,로블록스 세상,,"{""kind"": ""youtube#video"", ""etag"": ""gDMIHFUqpiuiR1XtttX_yQMI9PE"", ""id"": ""MRA9LeDmx5E"", ""snippet"": {""publishedAt"": ""2026-06-13T23:04:21Z"", ""channelId"": ""UCcZ_m3i2tmSPWhvBflvyDjw"", ""title"": ""내가 만든 왁뿌볼"", ""description"": """", ""thumbnails"": {""default"": {""url"": ""https://i.ytimg.com/vi/MRA9LeDmx5E/default.jpg"", ""width"": 120, ""height"": 90}, ""medium"": {""url"": ""https://i.ytimg.com/vi/MRA9LeDmx5E/mqdefault.jpg"", ""width"": 320, ""height"": 180}, ""high"": {""url"": ""https://i.ytimg.com/vi/MRA9LeDmx5E/hqdefault.jpg"", ""width"": 480, ""height"": 360}, ""standard"": {""url"": ""https://i.ytimg.com/vi/MRA9LeDmx5E/sddefault.jpg"", ""width"": 640, ""height"": 480}, ""maxres"": {""url"": ""https://i.ytimg.com/vi/MRA9LeDmx5E/maxresdefault.jpg"", ""width"": 1280, ""height"": 720}}, ""channelTitle"": ""로블록스 세상"", ""categoryId"": ""22"", ""liveBroadcastContent"": ""none"", ""defaultLanguage"": ""ko"", ""localized"": {""title"": ""내가 만든 왁뿌볼"", ""description"": """"}, ""defaultAudioLanguage"": ""ko""}, ""statistics"": {""viewCount"": ""1715"", ""likeCount"": ""5"", ""favoriteCount"": ""0"", ""commentCount"": ""1""}}",,,,
왁뿌볼,preset,왁뿌볼,Tq9jTLu9fGo,💖다이소 재료로 왁뿌볼 만들기 (feat. 시행착오편) #shorts,2026-06-13T16:52:48Z,1460.0,18.0,0.0,https://www.youtube.com/watch?v=Tq9jTLu9fGo,youtube,왁뿌볼,canonical,1.0,2026-06-14T04:26:51.133410+00:00,1460,18,0,18,🩵루링힐링☁️,,"{""kind"": ""youtube#video"", ""etag"": ""n1RnNEndIFBXH9CwuZTCyqvv9Ws"", ""id"": ""Tq9jTLu9fGo"", ""snippet"": {""publishedAt"": ""2026-06-13T16:52:48Z"", ""channelId"": ""UCxa0Kpvie1AKkue8XpkJCuQ"", ""title"": ""💖다이소 재료로 왁뿌볼 만들기 (feat. 시행착오편) #shorts"", ""description"": """", ""thumbnails"": {""default"": {""url"": ""https://i.ytimg.com/vi/Tq9jTLu9fGo/default.jpg"", ""width"": 120, ""height"": 90}, ""medium"": {""url"": ""https://i.ytimg.com/vi/Tq9jTLu9fGo/mqdefault.jpg"", ""width"": 320, ""height"": 180}, ""high"": {""url"": ""https://i.ytimg.com/vi/Tq9jTLu9fGo/hqdefault.jpg"", ""width"": 480, ""height"": 360}, ""standard"": {""url"": ""https://i.ytimg.com/vi/Tq9jTLu9fGo/sddefault.jpg"", ""width"": 640, ""height"": 480}, ""maxres"": {""url"": ""https://i.ytimg.com/vi/Tq9jTLu9fGo/maxresdefault.jpg"", ""width"": 1280, ""height"": 720}}, ""channelTitle"": ""🩵루링힐링☁️"", ""tags"": [""왁뿌볼"", ""왁뿌볼만들기"", ""다이소"", ""Asmr"", ""메이킹"", ""만드는법""], ""categoryId"": ""22"", ""liveBroadcastContent"": ""none"", ""defaultLanguage"": ""ko"", ""localized"": {""title"": ""💖다이소 재료로 왁뿌볼 만들기 (feat. 시행착오편) #shorts"", ""description"": """"}, ""defaultAudioLanguage"": ""ko""}, ""statistics"": {""viewCount"": ""1460"", ""likeCount"": ""18"", ""favoriteCount"": ""0"", ""commentCount"": ""0""}}",,,,
왁뿌볼,preset,왁뿌볼,L91wr3s3Erg,드디어 왁뿌볼 도전(๑•᎑•๑),2026-06-13T16:37:24Z,1127.0,9.0,2.0,https://www.youtube.com/watch?v=L91wr3s3Erg,youtube,왁뿌볼,canonical,1.0,2026-06-14T04:26:51.133410+00:00,1127,9,2,11,은이,"다이소 재료로 만들어봤는데
소리 어떤가요 .ᐣ.ᐟ","{""kind"": ""youtube#video"", ""etag"": ""AX7sWHJkMrN6TEuZtGG_RkBBwEw"", ""id"": ""L91wr3s3Erg"", ""snippet"": {""publishedAt"": ""2026-06-13T16:37:24Z"", ""channelId"": ""UC3P2iD1qx0T_qKOFHWkVelw"", ""title"": ""드디어 왁뿌볼 도전(๑•᎑•๑)"", ""description"": ""다이소 재료로 만들어봤는데\n소리 어떤가요 .ᐣ.ᐟ"", ""thumbnails"": {""default"": {""url"": ""https://i.ytimg.com/vi/L91wr3s3Erg/default.jpg"", ""width"": 120, ""height"": 90}, ""medium"": {""url"": ""https://i.ytimg.com/vi/L91wr3s3Erg/mqdefault.jpg"", ""width"": 320, ""height"": 180}, ""high"": {""url"": ""https://i.ytimg.com/vi/L91wr3s3Erg/hqdefault.jpg"", ""width"": 480, ""height"": 360}, ""standard"": {""url"": ""https://i.ytimg.com/vi/L91wr3s3Erg/sddefault.jpg"", ""width"": 640, ""height"": 480}, ""maxres"": {""url"": ""https://i.ytimg.com/vi/L91wr3s3Erg/maxresdefault.jpg"", ""width"": 1280, ""height"": 720}}, ""channelTitle"": ""은이"", ""categoryId"": ""26"", ""liveBroadcastContent"": ""none"", ""defaultLanguage"": ""ko"", ""localized"": {""title"": ""드디어 왁뿌볼 도전(๑•᎑•๑)"", ""description"": ""다이소 재료로 만들어봤는데\n소리 어떤가요 .ᐣ.ᐟ""}, ""defaultAudioLanguage"": ""ko""}, ""statistics"": {""viewCount"": ""1127"", ""likeCount"": ""9"", ""favoriteCount"": ""0"", ""commentCount"": ""2""}}",,,,
왁뿌볼,preset,왁뿌볼,XpgsR5Jbj3w,왁뿌볼 asmr 1탄! 와구와구 뿌셔보자 #vlogs #릴스 #shortvideo #shots #왁뿌볼 #신상 #인기 #브이로그 #쇼츠 #핫템 #asmr #레시피 #vlog #일상,2026-06-13T16:34:34Z,4757.0,29.0,0.0,https://www.youtube.com/watch?v=XpgsR5Jbj3w,youtube,왁뿌볼,canonical,1.0,2026-06-14T04:26:51.133410+00:00,4757,29,0,29,민하리튜브,,"{""kind"": ""youtube#video"", ""etag"": ""VCLUWBVAsue3lCi6EbwqgC1xUvU"", ""id"": ""XpgsR5Jbj3w"", ""snippet"": {""publishedAt"": ""2026-06-13T16:34:34Z"", ""channelId"": ""UCkViykIhINO1VIjquxXy2xg"", ""title"": ""왁뿌볼 asmr 1탄! 와구와구 뿌셔보자 #vlogs #릴스 #shortvideo #shots #왁뿌볼 #신상 #인기 #브이로그 #쇼츠 #핫템 #asmr #레시피 #vlog #일상"", ""description"": """", ""thumbnails"": {""default"": {""url"": ""https://i.ytimg.com/vi/XpgsR5Jbj3w/default.jpg"", ""width"": 120, ""height"": 90}, ""medium"": {""url"": ""https://i.ytimg.com/vi/XpgsR5Jbj3w/mqdefault.jpg"", ""width"": 320, ""height"": 180}, ""high"": {""url"": ""https://i.ytimg.com/vi/XpgsR5Jbj3w/hqdefault.jpg"", ""width"": 480, ""height"": 360}, ""standard"": {""url"": ""https://i.ytimg.com/vi/XpgsR5Jbj3w/sddefault.jpg"", ""width"": 640, ""height"": 480}, ""maxres"": {""url"": ""https://i.ytimg.com/vi/XpgsR5Jbj3w/maxresdefault.jpg"", ""width"": 1280, ""height"": 720}}, ""channelTitle"": ""민하리튜브"", ""categoryId"": ""24"", ""liveBroadcastContent"": ""none"", ""defaultLanguage"": ""ko"", ""localized"": {""title"": ""왁뿌볼 asmr 1탄! 와구와구 뿌셔보자 #vlogs #릴스 #shortvideo #shots #왁뿌볼 #신상 #인기 #브이로그 #쇼츠 #핫템 #asmr #레시피 #vlog #일상"", ""description"": """"}, ""defaultAudioLanguage"": ""ko""}, ""statistics"": {""viewCount"": ""4757"", ""likeCount"": ""29"", ""favoriteCount"": ""0"", ""commentCount"": ""0""}}",,,,
왁뿌볼,preset,왁뿌볼,X_Q-eRU9tcM,청사과 왁뿌볼 부수기,2026-06-13T16:32:04Z,1033.0,3.0,0.0,https://www.youtube.com/watch?v=X_Q-eRU9tcM,youtube,왁뿌볼,canonical,1.0,2026-06-14T04:26:51.133410+00:00,1033,3,0,3,자 몽,,"{""kind"": ""youtube#video"", ""etag"": ""020kq0vgOWi7ASl4py2A1NDXo2M"", ""id"": ""X_Q-eRU9tcM"", ""snippet"": {""publishedAt"": ""2026-06-13T16:32:04Z"", ""channelId"": ""UCXwH6sqjLUITI6VrDiRUmxw"", ""title"": ""청사과 왁뿌볼 부수기"", ""description"": """", ""thumbnails"": {""default"": {""url"": ""https://i.ytimg.com/vi/X_Q-eRU9tcM/default.jpg"", ""width"": 120, ""height"": 90}, ""medium"": {""url"": ""https://i.ytimg.com/vi/X_Q-eRU9tcM/mqdefault.jpg"", ""width"": 320, ""height"": 180}, ""high"": {""url"": ""https://i.ytimg.com/vi/X_Q-eRU9tcM/hqdefault.jpg"", ""width"": 480, ""height"": 360}, ""standard"": {""url"": ""https://i.ytimg.com/vi/X_Q-eRU9tcM/sddefault.jpg"", ""width"": 640, ""height"": 480}, ""maxres"": {""url"": ""https://i.ytimg.com/vi/X_Q-eRU9tcM/maxresdefault.jpg"", ""width"": 1280, ""height"": 720}}, ""channelTitle"": ""자 몽"", ""categoryId"": ""22"", ""liveBroadcastContent"": ""none"", ""defaultLanguage"": ""ko"", ""localized"": {""title"": ""청사과 왁뿌볼 부수기"", ""description"": """"}, ""defaultAudioLanguage"": ""ko""}, ""statistics"": {""viewCount"": ""1033"", ""likeCount"": ""3"", ""favoriteCount"": ""0"", ""commentCount"": ""0""}}",,,,
왁뿌볼,preset,왁뿌볼,nteWxOukWJU,❄️왁뿌볼 슬랑이 구하기 어려운 이유 납득 완료. #asmr #슬랑이,2026-06-13T14:40:02Z,1041.0,16.0,2.0,https://www.youtube.com/watch?v=nteWxOukWJU,youtube,왁뿌볼,canonical,1.0,2026-06-14T04:26:51.133410+00:00,1041,16,2,18,취미중독,이거 무조건 사세요. 미쳤어요. 완전강추👍,"{""kind"": ""youtube#video"", ""etag"": ""SZBeLOY9bKu7fF6S8rFWLhYx1z4"", ""id"": ""nteWxOukWJU"", ""snippet"": {""publishedAt"": ""2026-06-13T14:40:02Z"", ""channelId"": ""UCVDPHcBMoiXIwBhbG_GxBAg"", ""title"": ""❄️왁뿌볼 슬랑이 구하기 어려운 이유 납득 완료. #asmr #슬랑이"", ""description"": ""이거 무조건 사세요. 미쳤어요. 완전강추👍"", ""thumbnails"": {""default"": {""url"": ""https://i.ytimg.com/vi/nteWxOukWJU/default.jpg"", ""width"": 120, ""height"": 90}, ""medium"": {""url"": ""https://i.ytimg.com/vi/nteWxOukWJU/mqdefault.jpg"", ""width"": 320, ""height"": 180}, ""high"": {""url"": ""https://i.ytimg.com/vi/nteWxOukWJU/hqdefault.jpg"", ""width"": 480, ""height"": 360}, ""standard"": {""url"": ""https://i.ytimg.com/vi/nteWxOukWJU/sddefault.jpg"", ""width"": 640, ""height"": 480}, ""maxres"": {""url"": ""https://i.ytimg.com/vi/nteWxOukWJU/maxresdefault.jpg"", ""width"": 1280, ""height"": 720}}, ""channelTitle"": ""취미중독"", ""categoryId"": ""22"", ""liveBroadcastContent"": ""none"", ""defaultLanguage"": ""ko"", ""localized"": {""title"": ""❄️왁뿌볼 슬랑이 구하기 어려운 이유 납득 완료. #asmr #슬랑이"", ""description"": ""이거 무조건 사세요. 미쳤어요. 완전강추👍""}, ""defaultAudioLanguage"": ""en""}, ""statistics"": {""viewCount"": ""1041"", ""likeCount"": ""16"", ""favoriteCount"": ""0"", ""commentCount"": ""2""}}",,,,
